HEADER
﻿6.5940;(916.8260,1085.1444,222.4032);(-3.2300,-2.0933,-143.4267);
﻿6.6510;(916.4329,1085.6567,222.1470);(-2.4766,-3.4946,-147.7376);
﻿6.6920;(916.1251,1085.9913,222.0221);(-1.6080,-4.1935,-151.0477);
﻿6.7490;(915.7838,1086.4519,221.8967);(-0.3015,-4.7587,-155.0611);
﻿6.8040;(915.4532,1086.9021,221.8878);(0.2268,-4.7085,-158.9237);
﻿6.8450;(915.2172,1087.2388,221.8463);(0.2220,-4.7135,-161.4681);
﻿6.9020;(914.9434,1087.6400,221.7246);(0.1083,-5.3457,-164.5407);
﻿6.9430;(914.7534,1087.8700,221.6232);(0.1308,-5.8548,-166.4873);
﻿6.9990;(914.5298,1088.0147,221.4545);(0.2980,-6.7503,-168.3991);
﻿7.0400;(914.3766,1088.0818,221.3366);(0.4745,-7.2852,-169.7155);
﻿7.0960;(914.1841,1088.0259,221.1986);(0.8718,-7.9675,-170.9981);
﻿7.1530;(914.0474,1087.8912,221.0906);(1.1292,-8.4660,-172.0977);
﻿7.1940;(913.9950,1087.7514,221.0265);(1.3534,-8.8232,-172.6713);
﻿7.2490;(914.0293,1087.4857,220.9471);(1.8921,-9.4275,-173.1164);
﻿7.2920;(914.1380,1087.2508,220.9320);(2.1177,-9.6425,-172.8482);
﻿7.3470;(914.3168,1086.8796,220.9187);(2.3910,-9.6185,-172.4950);
﻿7.4030;(914.5624,1086.4452,220.8555);(2.8368,-10.0482,-171.9769);
﻿7.4450;(914.7425,1086.0881,220.7807);(3.3251,-10.2775,-171.6865);
﻿7.5000;(915.0900,1085.5753,220.7780);(4.0637,-10.5797,-170.9324);
﻿7.5420;(915.3224,1085.1860,220.8323);(4.3652,-10.1918,-170.1063);
﻿7.5980;(915.6083,1084.8551,220.9124);(4.1943,-9.7597,-168.9890);
﻿7.6530;(915.8213,1084.6930,220.9312);(3.8744,-9.6360,-168.5011);
﻿7.6960;(915.9063,1084.5646,220.9025);(3.5026,-9.2471,-168.8068);
﻿7.7510;(916.0924,1084.7954,220.9948);(3.1401,-9.0146,-168.7491);
﻿7.7920;(916.1442,1084.8797,220.9285);(2.8574,-9.4002,-169.0696);
﻿7.8490;(916.1955,1085.1026,220.9825);(2.1080,-9.1177,-169.9592);
﻿7.9050;(916.2398,1085.2417,220.9621);(1.8651,-8.7107,-171.0449);
﻿7.9470;(916.3080,1085.3225,220.8490);(1.6967,-9.2238,-171.2243);
﻿8.0020;(916.3944,1085.3712,220.8403);(0.7659,-9.0693,-171.8085);
﻿8.0430;(916.4309,1085.3233,220.8847);(0.5127,-8.5394,-171.8374);
﻿8.0990;(916.5310,1085.1256,221.0331);(0.3121,-7.6505,-171.3188);
﻿8.1400;(916.7639,1084.8425,221.0972);(0.1092,-6.9010,-170.3422);
﻿8.1970;(916.9565,1084.4995,221.2050);(0.0567,-6.6957,-168.2535);
﻿8.2520;(917.2450,1084.1482,221.1873);(-0.9847,-7.0708,-164.9691);
﻿8.2940;(917.4769,1083.9991,221.1667);(-1.6528,-7.2929,-163.2608);
﻿8.3500;(917.8023,1083.8468,221.1573);(-2.6191,-7.7548,-161.5159);
﻿8.3920;(917.9962,1083.8577,221.1211);(-3.2917,-8.2992,-160.9205);
﻿8.4470;(918.2635,1083.9483,221.1242);(-2.7884,-8.6661,-161.3380);
﻿8.5030;(918.5758,1083.9558,221.2104);(-2.1566,-8.3256,-161.8590);
﻿8.5440;(918.7925,1083.9522,221.4166);(-1.7534,-7.5076,-162.0340);
﻿8.6000;(919.1027,1084.0001,221.6327);(-1.2568,-6.2163,-162.0122);
﻿8.6420;(919.2656,1084.2144,221.8765);(-0.5032,-4.8880,-162.6322);
﻿8.6980;(919.3700,1084.7278,222.0627);(0.2260,-3.8352,-164.7576);
﻿8.7540;(919.3259,1085.2822,222.0710);(0.9558,-3.6554,-167.1253);
﻿8.7950;(919.2828,1085.7487,221.9247);(1.0650,-4.5379,-169.0484);
﻿8.8510;(919.2707,1086.2955,221.6406);(1.1767,-6.6198,-170.5001);
﻿8.8930;(919.1597,1086.6808,221.5856);(0.4165,-7.2710,-170.8947);
﻿8.9490;(918.9935,1087.1288,221.4772);(-0.4485,-7.6485,-171.2596);
﻿9.0040;(918.8388,1087.4754,221.3485);(-1.1692,-8.3872,-172.2491);
﻿9.0450;(918.6360,1087.7020,221.3366);(-1.1932,-8.5803,-173.4654);
